"Country.Name","Indicator.Name","group","year","value"
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2010,51.2
"South Africa","Real interest rate (%)","economy",2010,3.2743
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2010,24.6
"South Africa","Tax revenue (%)","governance",2010,25.0415
"South Africa","Total reserves (% of external debt)","governance",2010,40.4202
"South Africa","Unemployment total (%)","economy",2010,24.68
"South Africa","Unemployment youth total (%)","economy",2010,50.52
"South Africa","Vulnerable employment (%))","economy",2010,10.3
"United States","Adolescent fertility rate (x/1000)","health & well-being",2010,32.5946
"United States","Consumer price index (2010 = 100)","economy",2010,100
"United States","Health expenditure (% of GDP)","health & well-being",2010,16.3454
"United States","Death rate (x/1000)","health & well-being",2010,7.995
"United States","Exports as a capacity to import","economy",2010,1795476805495.93
"United States","Final consumption expenditure (% of GDP)","economy",2010,84.6847
"United States","FDI, net inflows (% of GDP)","economy",2010,1.7612
"United States","GDP growth (annual %)","economy",2010,2.5638
"United States","Government final consumption (%)","governance",2010,16.7432
"United States","Gini index","inequality",2010,40
"United States","Gross domestic savings (% of GDP)","economy",2010,15.3153
"United States","Income share of top 20%","inequality",2010,45.5
"United States","Income share of bottom 20%","inequality",2010,5.3
"United States","Inflation (annual %)","economy",2010,1.64
"United States","Labor force participation rate (%)","economy",2010,72.55
"United States","Life expectancy at brith (years)","health & well-being",2010,78.5415
"United States","Market cap of domestic companies (%)","economy",2010,115.2841
"United States","Mortality rate under-5 (x/1000)","health & well-being",2010,7.3
"United States","Real interest rate (%)","economy",2010,2.0607
"United States","Suicide mortality rate (x/100,000)","health & well-being",2010,13.1
"United States","Tax revenue (%)","governance",2010,8.5957
"United States","Unemployment total (%)","economy",2010,9.63
"United States","Unemployment youth total (%)","economy",2010,18.29
"United States","Vulnerable employment (%))","economy",2010,4.39
"Germany","Adolescent fertility rate (x/1000)","health & well-being",2011,8.4046
"Germany","Consumer price index (2010 = 100)","economy",2011,102.0752
"Germany","Health expenditure (% of GDP)","health & well-being",2011,10.7763
"Germany","Death rate (x/1000)","health & well-being",2011,10.6
"Germany","Exports as a capacity to import","economy",2011,1181821990621.45
"Germany","Final consumption expenditure (% of GDP)","economy",2011,73.4566
"Germany","FDI, net inflows (% of GDP)","economy",2011,2.6048
"Germany","GDP growth (annual %)","economy",2011,3.9252
"Germany","Government final consumption (%)","governance",2011,19.0699
"Germany","Gini index","inequality",2011,30.5
"Germany","Gross domestic savings (% of GDP)","economy",2011,26.5434
"Germany","Income share of top 20%","inequality",2011,39.1
"Germany","Income share of bottom 20%","inequality",2011,8.5
"Germany","Inflation (annual %)","economy",2011,2.0752
"Germany","Labor force participation rate (%)","economy",2011,77.44
"Germany","Life expectancy at brith (years)","health & well-being",2011,80.4366
"Germany","Market cap of domestic companies (%)","economy",2011,31.6338
"Germany","Mortality rate under-5 (x/1000)","health & well-being",2011,4.1
"Germany","Suicide mortality rate (x/100,000)","health & well-being",2011,13.2
"Germany","Tax revenue (%)","governance",2011,11.4814
"Germany","Unemployment total (%)","economy",2011,5.82
"Germany","Unemployment youth total (%)","economy",2011,8.53
"Germany","Vulnerable employment (%))","economy",2011,6.89
"India","Adolescent fertility rate (x/1000)","health & well-being",2011,31.3534
"India","Consumer price index (2010 = 100)","economy",2011,108.8584
"India","Health expenditure (% of GDP)","health & well-being",2011,3.2463
"India","Death rate (x/1000)","health & well-being",2011,7.393
"India","Exports as a capacity to import","economy",2011,2.143931e+13
"India","Final consumption expenditure (% of GDP)","economy",2011,67.2917
"India","FDI, net inflows (% of GDP)","economy",2011,2.0021
"India","GDP growth (annual %)","economy",2011,5.2413
"India","Government final consumption (%)","governance",2011,11.0845
"India","Gross domestic savings (% of GDP)","economy",2011,32.7083
"India","Inflation (annual %)","economy",2011,8.8584
"India","Labor force participation rate (%)","economy",2011,55.42
"India","Life expectancy at brith (years)","health & well-being",2011,67.13
"India","Market cap of domestic companies (%)","economy",2011,68.2701
"India","Mortality rate under-5 (x/1000)","health & well-being",2011,55.1
"India","Real interest rate (%)","economy",2011,1.318
"India","Suicide mortality rate (x/100,000)","health & well-being",2011,14.7
"India","Tax revenue (%)","governance",2011,10.1774
"India","Total reserves (% of external debt)","governance",2011,89.3362
"India","Unemployment total (%)","economy",2011,5.65
"India","Unemployment youth total (%)","economy",2011,20.81
"India","Vulnerable employment (%))","economy",2011,80.67
"South Africa","Adolescent fertility rate (x/1000)","health & well-being",2011,71.0324
"South Africa","Consumer price index (2010 = 100)","economy",2011,105.0172
"South Africa","Health expenditure (% of GDP)","health & well-being",2011,7.4973
"South Africa","Death rate (x/1000)","health & well-being",2011,11.483
"South Africa","Exports as a capacity to import","economy",2011,864814236221.841
"South Africa","Final consumption expenditure (% of GDP)","economy",2011,79.4289
"South Africa","FDI, net inflows (% of GDP)","economy",2011,0.994
"South Africa","GDP growth (annual %)","economy",2011,3.2842
"South Africa","Government final consumption (%)","governance",2011,19.8622
"South Africa","Gross domestic savings (% of GDP)","economy",2011,20.5711
"South Africa","Inflation (annual %)","economy",2011,5.0172
"South Africa","Labor force participation rate (%)","economy",2011,55.99
"South Africa","Life expectancy at brith (years)","health & well-being",2011,58.895
"South Africa","Market cap of domestic companies (%)","economy",2011,189.4816
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2011,44.8
"South Africa","Real interest rate (%)","economy",2011,2.3165
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2011,22.4
"South Africa","Tax revenue (%)","governance",2011,25.1798
"South Africa","Total reserves (% of external debt)","governance",2011,41.0826
"South Africa","Unemployment total (%)","economy",2011,24.64
"South Africa","Unemployment youth total (%)","economy",2011,49.79
"South Africa","Vulnerable employment (%))","economy",2011,10.14
"United States","Adolescent fertility rate (x/1000)","health & well-being",2011,30.2658
"United States","Consumer price index (2010 = 100)","economy",2011,103.1568
"United States","Health expenditure (% of GDP)","health & well-being",2011,16.2998
"United States","Death rate (x/1000)","health & well-being",2011,8.073
"United States","Exports as a capacity to import","economy",2011,1900833027791.04
"United States","Final consumption expenditure (% of GDP)","economy",2011,84.6247
"United States","FDI, net inflows (% of GDP)","economy",2011,1.6953
"United States","GDP growth (annual %)","economy",2011,1.5508
"United States","Government final consumption (%)","governance",2011,16.1605
"United States","Gini index","inequality",2011,40.9
"United States","Gross domestic savings (% of GDP)","economy",2011,15.3753
"United States","Income share of top 20%","inequality",2011,46.4
"United States","Income share of bottom 20%","inequality",2011,5.2
"United States","Inflation (annual %)","economy",2011,3.1568
"United States","Labor force participation rate (%)","economy",2011,71.96
"United States","Life expectancy at brith (years)","health & well-being",2011,78.6415
"United States","Market cap of domestic companies (%)","economy",2011,100.6313
"United States","Mortality rate under-5 (x/1000)","health & well-being",2011,7.2
"United States","Real interest rate (%)","economy",2011,1.1373
"United States","Suicide mortality rate (x/100,000)","health & well-being",2011,13.4
"United States","Tax revenue (%)","governance",2011,9.574
"United States","Unemployment total (%)","economy",2011,8.95
"United States","Unemployment youth total (%)","economy",2011,17.2
"United States","Vulnerable employment (%))","economy",2011,4.27
"Germany","Adolescent fertility rate (x/1000)","health & well-being",2012,8.063
"Germany","Consumer price index (2010 = 100)","economy",2012,104.1253
"Germany","Health expenditure (% of GDP)","health & well-being",2012,10.847
"Germany","Death rate (x/1000)","health & well-being",2012,10.8
"Germany","Exports as a capacity to import","economy",2012,1214091288009.29
"Germany","Final consumption expenditure (% of GDP)","economy",2012,74.1838
"Germany","FDI, net inflows (% of GDP)","economy",2012,1.8553
"Germany","GDP growth (annual %)","economy",2012,0.4185
"Germany","Government final consumption (%)","governance",2012,19.2769
"Germany","Gini index","inequality",2012,30.9
"Germany","Gross domestic savings (% of GDP)","economy",2012,25.8162
"Germany","Income share of top 20%","inequality",2012,39.2
"Germany","Income share of bottom 20%","inequality",2012,8.2
"Germany","Inflation (annual %)","economy",2012,2.0085
"Germany","Labor force participation rate (%)","economy",2012,77.36
"Germany","Life expectancy at brith (years)","health & well-being",2012,80.539
"Germany","Market cap of domestic companies (%)","economy",2012,42.1369
"Germany","Mortality rate under-5 (x/1000)","health & well-being",2012,4
"Germany","Suicide mortality rate (x/100,000)","health & well-being",2012,12.9
"Germany","Tax revenue (%)","governance",2012,11.623
"Germany","Unemployment total (%)","economy",2012,5.38
"Germany","Unemployment youth total (%)","economy",2012,8.05
"Germany","Vulnerable employment (%))","economy",2012,6.82
"India","Adolescent fertility rate (x/1000)","health & well-being",2012,28.052
"India","Consumer price index (2010 = 100)","economy",2012,118.9957
"India","Health expenditure (% of GDP)","health & well-being",2012,3.3294
"India","Death rate (x/1000)","health & well-being",2012,7.312
"India","Exports as a capacity to import","economy",2012,22596983202024.1
"India","Final consumption expenditure (% of GDP)","economy",2012,67.1448
"India","FDI, net inflows (% of GDP)","economy",2012,1.3129
"India","GDP growth (annual %)","economy",2012,5.4564
"India","Government final consumption (%)","governance",2012,10.6839
"India","Gross domestic savings (% of GDP)","economy",2012,32.8552
"India","Inflation (annual %)","economy",2012,9.3124
"India","Labor force participation rate (%)","economy",2012,54.51
"India","Life expectancy at brith (years)","health & well-being",2012,67.545
"India","Market cap of domestic companies (%)","economy",2012,76.0772
"India","Mortality rate under-5 (x/1000)","health & well-being",2012,52
"India","Real interest rate (%)","economy",2012,2.4735
"India","Suicide mortality rate (x/100,000)","health & well-being",2012,14.3
"India","Tax revenue (%)","governance",2012,10.8368
"India","Total reserves (% of external debt)","governance",2012,76.5267
"India","Unemployment total (%)","economy",2012,5.66
"India","Unemployment youth total (%)","economy",2012,21.24
"India","Vulnerable employment (%))","economy",2012,79.16
"South Africa","Adolescent fertility rate (x/1000)","health & well-being",2012,71.976
"South Africa","Consumer price index (2010 = 100)","economy",2012,111.0283
"South Africa","Health expenditure (% of GDP)","health & well-being",2012,7.7526
"South Africa","Death rate (x/1000)","health & well-being",2012,10.918
"South Africa","Exports as a capacity to import","economy",2012,836501320261.047
"South Africa","Final consumption expenditure (% of GDP)","economy",2012,81.2217
"South Africa","FDI, net inflows (% of GDP)","economy",2012,1.1672
"South Africa","GDP growth (annual %)","economy",2012,2.2134
"South Africa","Government final consumption (%)","governance",2012,20.2599
"South Africa","Gross domestic savings (% of GDP)","economy",2012,18.7783
"South Africa","Inflation (annual %)","economy",2012,5.7239
"South Africa","Labor force participation rate (%)","economy",2012,56.57
"South Africa","Life expectancy at brith (years)","health & well-being",2012,60.06
"South Africa","Market cap of domestic companies (%)","economy",2012,229.0306
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2012,40.9
"South Africa","Real interest rate (%)","economy",2012,3.2933
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2012,22.9
"South Africa","Tax revenue (%)","governance",2012,25.5881
"South Africa","Total reserves (% of external debt)","governance",2012,34.4884
"South Africa","Unemployment total (%)","economy",2012,24.73
"South Africa","Unemployment youth total (%)","economy",2012,51.39
"South Africa","Vulnerable employment (%))","economy",2012,10.09
"United States","Adolescent fertility rate (x/1000)","health & well-being",2012,27.937
"United States","Consumer price index (2010 = 100)","economy",2012,105.2915
"United States","Health expenditure (% of GDP)","health & well-being",2012,16.2853
"United States","Death rate (x/1000)","health & well-being",2012,8.102
"United States","Exports as a capacity to import","economy",2012,1977194125632.29
"United States","Final consumption expenditure (% of GDP)","economy",2012,83.4895
"United States","FDI, net inflows (% of GDP)","economy",2012,1.5456
"United States","GDP growth (annual %)","economy",2012,2.2495
"United States","Government final consumption (%)","governance",2012,15.5336
"United States","Gini index","inequality",2012,40.9
"United States","Gross domestic savings (% of GDP)","economy",2012,16.5105
"United States","Income share of top 20%","inequality",2012,46.4
"United States","Income share of bottom 20%","inequality",2012,5.2
"United States","Inflation (annual %)","economy",2012,2.0693
"United States","Labor force participation rate (%)","economy",2012,72.12
"United States","Life expectancy at brith (years)","health & well-being",2012,78.7415
"United States","Market cap of domestic companies (%)","economy",2012,115.2579
"United States","Mortality rate under-5 (x/1000)","health & well-being",2012,7.1
"United States","Real interest rate (%)","economy",2012,1.3071
"United States","Suicide mortality rate (x/100,000)","health & well-being",2012,13.5
"United States","Tax revenue (%)","governance",2012,9.7983
"United States","Unemployment total (%)","economy",2012,8.07
"United States","Unemployment youth total (%)","economy",2012,16.4
"United States","Vulnerable employment (%))","economy",2012,4.25
"Germany","Adolescent fertility rate (x/1000)","health & well-being",2013,8.0694
"Germany","Consumer price index (2010 = 100)","economy",2013,105.6921
"Germany","Health expenditure (% of GDP)","health & well-being",2013,10.9919
"Germany","Death rate (x/1000)","health & well-being",2013,11.1
"Germany","Exports as a capacity to import","economy",2013,1239513216766.17
"Germany","Final consumption expenditure (% of GDP)","economy",2013,74.1878
"Germany","FDI, net inflows (% of GDP)","economy",2013,1.8003
"Germany","GDP growth (annual %)","economy",2013,0.4376
"Germany","Government final consumption (%)","governance",2013,19.6309
"Germany","Gini index","inequality",2013,31.1
"Germany","Gross domestic savings (% of GDP)","economy",2013,25.8122
"Germany","Income share of top 20%","inequality",2013,39.5
"Germany","Income share of bottom 20%","inequality",2013,8.2
"Germany","Inflation (annual %)","economy",2013,1.5047
"Germany","Labor force participation rate (%)","economy",2013,77.7
"Germany","Life expectancy at brith (years)","health & well-being",2013,80.4902
"Germany","Market cap of domestic companies (%)","economy",2013,51.8682
"Germany","Mortality rate under-5 (x/1000)","health & well-being",2013,4
"Germany","Suicide mortality rate (x/100,000)","health & well-being",2013,13.4
"Germany","Tax revenue (%)","governance",2013,11.6115
"Germany","Unemployment total (%)","economy",2013,5.23
"Germany","Unemployment youth total (%)","economy",2013,7.83
"Germany","Vulnerable employment (%))","economy",2013,6.48
"India","Adolescent fertility rate (x/1000)","health & well-being",2013,25.077
"India","Consumer price index (2010 = 100)","economy",2013,132.161
"India","Health expenditure (% of GDP)","health & well-being",2013,3.7494
"India","Death rate (x/1000)","health & well-being",2013,7.251
"India","Exports as a capacity to import","economy",2013,23669683919039.9
"India","Final consumption expenditure (% of GDP)","economy",2013,67.9409
"India","FDI, net inflows (% of GDP)","economy",2013,1.5163
"India","GDP growth (annual %)","economy",2013,6.3861
"India","Government final consumption (%)","governance",2013,10.2952
"India","Gross domestic savings (% of GDP)","economy",2013,32.0591
"India","Inflation (annual %)","economy",2013,11.0637
"India","Labor force participation rate (%)","economy",2013,54.09
"India","Life expectancy at brith (years)","health & well-being",2013,67.931
"India","Market cap of domestic companies (%)","economy",2013,68.1342
"India","Mortality rate under-5 (x/1000)","health & well-being",2013,49.1
"India","Real interest rate (%)","economy",2013,3.866
"India","Suicide mortality rate (x/100,000)","health & well-being",2013,13.7
"India","Tax revenue (%)","governance",2013,11.0016
"India","Total reserves (% of external debt)","governance",2013,69.7708
"India","Unemployment total (%)","economy",2013,5.67
"India","Unemployment youth total (%)","economy",2013,21.7
"India","Vulnerable employment (%))","economy",2013,78.52
"South Africa","Adolescent fertility rate (x/1000)","health & well-being",2013,71.1624
"South Africa","Consumer price index (2010 = 100)","economy",2013,117.4417
"South Africa","Health expenditure (% of GDP)","health & well-being",2013,7.721
"South Africa","Death rate (x/1000)","health & well-being",2013,10.43
"South Africa","Exports as a capacity to import","economy",2013,857687378241.346
"South Africa","Final consumption expenditure (% of GDP)","economy",2013,81.1456
"South Africa","FDI, net inflows (% of GDP)","economy",2013,2.2442
"South Africa","GDP growth (annual %)","economy",2013,2.4852
"South Africa","Government final consumption (%)","governance",2013,20.575
"South Africa","Gross domestic savings (% of GDP)","economy",2013,18.8544
"South Africa","Inflation (annual %)","economy",2013,5.7764
"South Africa","Labor force participation rate (%)","economy",2013,57.25
"South Africa","Life expectancy at brith (years)","health & well-being",2013,61.099
"South Africa","Market cap of domestic companies (%)","economy",2013,257.0165
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2013,39.2
"South Africa","Real interest rate (%)","economy",2013,2.2088
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2013,23.7
"South Africa","Tax revenue (%)","governance",2013,26.0439
"South Africa","Total reserves (% of external debt)","governance",2013,35.4419
"South Africa","Unemployment total (%)","economy",2013,24.56
"South Africa","Unemployment youth total (%)","economy",2013,51.31
"South Africa","Vulnerable employment (%))","economy",2013,9.53
"United States","Adolescent fertility rate (x/1000)","health & well-being",2013,26.3216
"United States","Consumer price index (2010 = 100)","economy",2013,106.8338
"United States","Health expenditure (% of GDP)","health & well-being",2013,16.2104
"United States","Death rate (x/1000)","health & well-being",2013,8.215
"United States","Exports as a capacity to import","economy",2013,2079691228819.74
"United States","Final consumption expenditure (% of GDP)","economy",2013,82.5102
"United States","FDI, net inflows (% of GDP)","economy",2013,1.7166
"United States","GDP growth (annual %)","economy",2013,1.8421
"United States","Government final consumption (%)","governance",2013,15.0851
"United States","Gini index","inequality",2013,40.7
"United States","Gross domestic savings (% of GDP)","economy",2013,17.4898
"United States","Income share of top 20%","inequality",2013,46.2
"United States","Income share of bottom 20%","inequality",2013,5.3
"United States","Inflation (annual %)","economy",2013,1.4648
"United States","Labor force participation rate (%)","economy",2013,71.67
"United States","Life expectancy at brith (years)","health & well-being",2013,78.7415
"United States","Market cap of domestic companies (%)","economy",2013,143.1937
"United States","Mortality rate under-5 (x/1000)","health & well-being",2013,7
"United States","Real interest rate (%)","economy",2013,1.4693
"United States","Suicide mortality rate (x/100,000)","health & well-being",2013,13.5
"United States","Tax revenue (%)","governance",2013,10.5199
"United States","Unemployment total (%)","economy",2013,7.38
"United States","Unemployment youth total (%)","economy",2013,15.43
"United States","Vulnerable employment (%))","economy",2013,4.16
"Germany","Adolescent fertility rate (x/1000)","health & well-being",2014,8.0758
"Germany","Consumer price index (2010 = 100)","economy",2014,106.6506
"Germany","Health expenditure (% of GDP)","health & well-being",2014,11.0158
"Germany","Death rate (x/1000)","health & well-being",2014,10.7
"Germany","Exports as a capacity to import","economy",2014,1315730637189.37
"Germany","Final consumption expenditure (% of GDP)","economy",2014,73.0113
"Germany","FDI, net inflows (% of GDP)","economy",2014,0.5018
"Germany","GDP growth (annual %)","economy",2014,2.2095
"Germany","Government final consumption (%)","governance",2014,19.589
"Germany","Gini index","inequality",2014,30.9
"Germany","Gross domestic savings (% of GDP)","economy",2014,26.9887
"Germany","Income share of top 20%","inequality",2014,39.1
"Germany","Income share of bottom 20%","inequality",2014,8.1
"Germany","Inflation (annual %)","economy",2014,0.9068
"Germany","Labor force participation rate (%)","economy",2014,77.71
"Germany","Life expectancy at brith (years)","health & well-being",2014,81.0902
"Germany","Market cap of domestic companies (%)","economy",2014,44.7625
"Germany","Mortality rate under-5 (x/1000)","health & well-being",2014,3.9
"Germany","Suicide mortality rate (x/100,000)","health & well-being",2014,13.4
"Germany","Tax revenue (%)","governance",2014,11.4826
"Germany","Unemployment total (%)","economy",2014,4.98
"Germany","Unemployment youth total (%)","economy",2014,7.75
"Germany","Vulnerable employment (%))","economy",2014,6.32
"India","Adolescent fertility rate (x/1000)","health & well-being",2014,22.102
"India","Consumer price index (2010 = 100)","economy",2014,140.9491
"India","Health expenditure (% of GDP)","health & well-being",2014,3.6196
"India","Death rate (x/1000)","health & well-being",2014,7.212
"India","Exports as a capacity to import","economy",2014,23606651561331.9
"India","Final consumption expenditure (% of GDP)","economy",2014,68.5686
"India","FDI, net inflows (% of GDP)","economy",2014,1.6957
"India","GDP growth (annual %)","economy",2014,7.4102
"India","Government final consumption (%)","governance",2014,10.4409
"India","Gross domestic savings (% of GDP)","economy",2014,31.4314
"India","Inflation (annual %)","economy",2014,6.6495
"India","Labor force participation rate (%)","economy",2014,53.68
"India","Life expectancy at brith (years)","health & well-being",2014,68.286
"India","Market cap of domestic companies (%)","economy",2014,82.7172
"India","Mortality rate under-5 (x/1000)","health & well-being",2014,46.2
"India","Real interest rate (%)","economy",2014,6.6952
"India","Suicide mortality rate (x/100,000)","health & well-being",2014,12.8
"India","Tax revenue (%)","governance",2014,9.9847
"India","Total reserves (% of external debt)","governance",2014,71.0548
"India","Unemployment total (%)","economy",2014,5.6
"India","Unemployment youth total (%)","economy",2014,21.99
"India","Vulnerable employment (%))","economy",2014,77.83
"South Africa","Adolescent fertility rate (x/1000)","health & well-being",2014,70.3488
"South Africa","Consumer price index (2010 = 100)","economy",2014,124.648
"South Africa","Health expenditure (% of GDP)","health & well-being",2014,7.9302
"South Africa","Death rate (x/1000)","health & well-being",2014,10.044
"South Africa","Exports as a capacity to import","economy",2014,874546423561.295
"South Africa","Final consumption expenditure (% of GDP)","economy",2014,80.7648
"South Africa","FDI, net inflows (% of GDP)","economy",2014,1.6505
"South Africa","GDP growth (annual %)","economy",2014,1.847
"South Africa","Government final consumption (%)","governance",2014,20.7957
"South Africa","Gross domestic savings (% of GDP)","economy",2014,19.2352
"South Africa","Inflation (annual %)","economy",2014,6.136
"South Africa","Labor force participation rate (%)","economy",2014,57.64
"South Africa","Life expectancy at brith (years)","health & well-being",2014,61.968
"South Africa","Market cap of domestic companies (%)","economy",2014,266.1495
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2014,38.1
"South Africa","Real interest rate (%)","economy",2014,3.39
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2014,24.1
"South Africa","Tax revenue (%)","governance",2014,26.5412
"South Africa","Total reserves (% of external debt)","governance",2014,34.8363
"South Africa","Unemployment total (%)","economy",2014,24.89
"South Africa","Unemployment youth total (%)","economy",2014,51.34
"South Africa","Vulnerable employment (%))","economy",2014,8.83
"United States","Adolescent fertility rate (x/1000)","health & well-being",2014,24.7062
"United States","Consumer price index (2010 = 100)","economy",2014,108.5669
"United States","Health expenditure (% of GDP)","health & well-being",2014,16.4064
"United States","Death rate (x/1000)","health & well-being",2014,8.237
"United States","Exports as a capacity to import","economy",2014,2186915374027.3
"United States","Final consumption expenditure (% of GDP)","economy",2014,82.0907
"United States","FDI, net inflows (% of GDP)","economy",2014,1.4369
"United States","GDP growth (annual %)","economy",2014,2.526
"United States","Government final consumption (%)","governance",2014,14.6368
"United States","Gini index","inequality",2014,41.5
"United States","Gross domestic savings (% of GDP)","economy",2014,17.9093
"United States","Income share of top 20%","inequality",2014,47.2
"United States","Income share of bottom 20%","inequality",2014,5.2
"United States","Inflation (annual %)","economy",2014,1.6222
"United States","Labor force participation rate (%)","economy",2014,71.58
"United States","Life expectancy at brith (years)","health & well-being",2014,78.8415
"United States","Market cap of domestic companies (%)","economy",2014,150.2273
"United States","Mortality rate under-5 (x/1000)","health & well-being",2014,6.9
"United States","Real interest rate (%)","economy",2014,1.3747
"United States","Suicide mortality rate (x/100,000)","health & well-being",2014,14
"United States","Tax revenue (%)","governance",2014,10.9479
"United States","Unemployment total (%)","economy",2014,6.17
"United States","Unemployment youth total (%)","economy",2014,13.28
"United States","Vulnerable employment (%))","economy",2014,4.07
"Germany","Adolescent fertility rate (x/1000)","health & well-being",2015,8.0822
"Germany","Consumer price index (2010 = 100)","economy",2015,107.1992
"Germany","Health expenditure (% of GDP)","health & well-being",2015,11.178
"Germany","Death rate (x/1000)","health & well-being",2015,11.3
"Germany","Exports as a capacity to import","economy",2015,1.419906e+12
"Germany","Final consumption expenditure (% of GDP)","economy",2015,72.6618
"Germany","FDI, net inflows (% of GDP)","economy",2015,1.8599
"Germany","GDP growth (annual %)","economy",2015,1.4919
"Germany","Government final consumption (%)","governance",2015,19.6918
"Germany","Gini index","inequality",2015,31.7
"Germany","Gross domestic savings (% of GDP)","economy",2015,27.3382
"Germany","Income share of top 20%","inequality",2015,39.7
"Germany","Income share of bottom 20%","inequality",2015,7.8
"Germany","Inflation (annual %)","economy",2015,0.5144
"Germany","Labor force participation rate (%)","economy",2015,77.57
"Germany","Life expectancy at brith (years)","health & well-being",2015,80.6415
"Germany","Market cap of domestic companies (%)","economy",2015,51.1228
"Germany","Mortality rate under-5 (x/1000)","health & well-being",2015,3.9
"Germany","Suicide mortality rate (x/100,000)","health & well-being",2015,13.3
"Germany","Tax revenue (%)","governance",2015,11.4787
"Germany","Unemployment total (%)","economy",2015,4.62
"Germany","Unemployment youth total (%)","economy",2015,7.23
"Germany","Vulnerable employment (%))","economy",2015,6.13
"India","Adolescent fertility rate (x/1000)","health & well-being",2015,19.127
"India","Consumer price index (2010 = 100)","economy",2015,147.8654
"India","Health expenditure (% of GDP)","health & well-being",2015,3.5957
"India","Death rate (x/1000)","health & well-being",2015,7.194
"India","Exports as a capacity to import","economy",2015,22506663130907.3
"India","Final consumption expenditure (% of GDP)","economy",2015,69.4356
"India","FDI, net inflows (% of GDP)","economy",2015,2.0921
"India","GDP growth (annual %)","economy",2015,7.9963
"India","Government final consumption (%)","governance",2015,10.4283
"India","Gross domestic savings (% of GDP)","economy",2015,30.5644
"India","Inflation (annual %)","economy",2015,4.907
"India","Labor force participation rate (%)","economy",2015,53.29
"India","Life expectancy at brith (years)","health & well-being",2015,68.607
"India","Market cap of domestic companies (%)","economy",2015,82.9616
"India","Mortality rate under-5 (x/1000)","health & well-being",2015,43.5
"India","Real interest rate (%)","economy",2015,7.5565
"India","Suicide mortality rate (x/100,000)","health & well-being",2015,12.3
"India","Tax revenue (%)","governance",2015,10.5697
"India","Total reserves (% of external debt)","governance",2015,73.7887
"India","Unemployment total (%)","economy",2015,5.56
"India","Unemployment youth total (%)","economy",2015,22.33
"India","Vulnerable employment (%))","economy",2015,77.08
"South Africa","Adolescent fertility rate (x/1000)","health & well-being",2015,69.5352
"South Africa","Consumer price index (2010 = 100)","economy",2015,130.2686
"South Africa","Health expenditure (% of GDP)","health & well-being",2015,8.2009
"South Africa","Death rate (x/1000)","health & well-being",2015,9.769
"South Africa","Exports as a capacity to import","economy",2015,925765082188.685
"South Africa","Final consumption expenditure (% of GDP)","economy",2015,80.2126
"South Africa","FDI, net inflows (% of GDP)","economy",2015,0.4789
"South Africa","GDP growth (annual %)","economy",2015,1.1937
"South Africa","Government final consumption (%)","governance",2015,20.4544
"South Africa","Gross domestic savings (% of GDP)","economy",2015,19.7874
"South Africa","Inflation (annual %)","economy",2015,4.5092
"South Africa","Labor force participation rate (%)","economy",2015,59.09
"South Africa","Life expectancy at brith (years)","health & well-being",2015,62.649
"South Africa","Market cap of domestic companies (%)","economy",2015,231.7058
"South Africa","Mortality rate under-5 (x/1000)","health & well-being",2015,37.1
"South Africa","Real interest rate (%)","economy",2015,4.0373
"South Africa","Suicide mortality rate (x/100,000)","health & well-being",2015,24.5
"South Africa","Tax revenue (%)","governance",2015,27.3428
"South Africa","Total reserves (% of external debt)","governance",2015,36.8853
"South Africa","Unemployment total (%)","economy",2015,25.15
"South Africa","Unemployment youth total (%)","economy",2015,50.31
"South Africa","Vulnerable employment (%))","economy",2015,9.43
"United States","Adolescent fertility rate (x/1000)","health & well-being",2015,23.0908
"United States","Consumer price index (2010 = 100)","economy",2015,108.6957
"United States","Health expenditure (% of GDP)","health & well-being",2015,16.7108
"United States","Death rate (x/1000)","health & well-being",2015,8.44
"United States","Exports as a capacity to import","economy",2015,2.265862e+12
"United States","Final consumption expenditure (% of GDP)","economy",2015,81.7242
"United States","FDI, net inflows (% of GDP)","economy",2015,2.8042
"United States","GDP growth (annual %)","economy",2015,3.0755
"United States","Government final consumption (%)","governance",2015,14.2975
"United States","Gini index","inequality",2015,41.2
"United States","Gross domestic savings (% of GDP)","economy",2015,18.2758
"United States","Income share of top 20%","inequality",2015,46.9
"United States","Income share of bottom 20%","inequality",2015,5.3
"United States","Inflation (annual %)","economy",2015,0.1186
"United States","Labor force participation rate (%)","economy",2015,71.55
"United States","Life expectancy at brith (years)","health & well-being",2015,78.6902
"United States","Market cap of domestic companies (%)","economy",2015,137.4445
"United States","Mortality rate under-5 (x/1000)","health & well-being",2015,6.8
"United States","Real interest rate (%)","economy",2015,2.2857
"United States","Suicide mortality rate (x/100,000)","health & well-being",2015,14.4
"United States","Tax revenue (%)","governance",2015,11.2091
"United States","Unemployment total (%)","economy",2015,5.28
